 AP   F1   A2   A3   A4   A5   A6   AB  TILT  T0   AV   F2   F3   F4   FZ   B1   B2   B3   B4   PH   DU   DP  OPENQ FNP  FNF  GNF GSPD
   0  412    0    0    0    0   21    0    3  308   62 1498 2540 3300  290   73  113  226  200   42    8    0   50  290  550    0   13 
   0  390    0    0    0    0   31    0    3  311   60 1468 2544 3300  290   76  116  235  200   42    8    0   50  290  550    0   13 
   0  369    0    0    0    0   42    0    4  313   58 1438 2550 3300  290   79  119  244  200   42    8    0   50  290  550    0   13 
   0  358    0    0    0    0   44    0    4  316   57 1430 2552 3300  290   88  123  253  200   42    8    0   52  290  550    0   13 
   0  347    0    0    0    0   46    0    5  319   56 1421 2554 3300  290   97  126  263  200   42    8    0   54  290  550    0   13 
   0  337    0    0    0    0   48    0    6  321   55 1413 2556 3300  290  105  133  262  200   42    8    0   56  290  550    0   13 
   0  337    0    0    0    0   50    0    7  324   54 1377 2521 3300  290  114  139  261  200   42    8    0   58  290  550    0   13 
   0  337    0    0    0    0   52    0    7  326   53 1342 2486 3300  290  122  146  260  200   42    8    0   60  290  550    0   13 
   0  338    0    0    0    0   52    0    7  329   53 1315 2449 3300  290  131  153  260  200   42    8    0   62  290  550    0   13 
   0  340    0    0    0    0   52    0    7  331   53 1288 2412 3300  290  136  156  250  200   42    8    0   64  290  550    0   13 
   0  349    0    0    0    0    0    0    7  318    0 1250 2371 3300  290  149  159  239  200   45   12    0   62  290  550    0   13 
   0  368    0    0    0    0    0    0    7  308    0 1222 2369 3300  290  166  166  219  200   45   12    0   64  290  550    0   13 
   0  387    0    0    0    0    0    0    7  300    0 1195 2367 3300  290  183  173  199  200   45   12    0   66  290  550    0   13 
   0  406    0    0    0    0    0    0    7  292    0 1168 2365 3300  290  200  180  180  200   45   12    0   68  290  550    0   13 
   0  426    0    0    0    0    0    0    7  286    0 1141 2363 3300  290  200  180  180  200   45   12    0   70  290  550    0   13 
   0  445    0    0    0    0    0    0    7  280    0 1113 2361 3300  290  200  180  180  200   45   12    0   70  290  550    0   13 
   0  464    0    0    0    0    0    0    7  275    0 1086 2359 3300  290  200  180  180  200   45   12    0   70  290  550    0   13 
   0  483    0    0    0    0    0    0    7  271    0 1059 2357 3300  290  200  180  180  200   45   12    0   70  290  550    0   13 
   0  502    0    0    0    0    0    0    7  267    0 1032 2355 3300  290  200  180  180  200   45   12    0   70  290  550    0   13 
   0  521    0    0    0    0    0    0    7  264    0 1004 2353 3300  290  200  180  180  200   45   12    0   70  290  550    0   13 
   0  540    0    0    0    0    0    0    7  261    0  977 2351 3300  290  185  165  170  200   45   12    0   70  290  550    0   13 
   0  559    0    0    0    0   42   59    7  258    0  950 2349 3300  290  170  150  160  200   45   12    0   70  290  550    0   13 
  61  579    0    0    0    0   30   47   20  255    0  924 2347 3300  290  610  110  149  200   45   12    0   68  290  550    0   13 
  61  590    0    0    0    0   20   31   19  253    0  929 2364 3300  290  610  110  144  200   45   12    0   66  290  550    0   13 
  61  601    0    0    0    0   10   15   18  251    0  935 2380 3300  290  610  110  139  200   45   12    0   64  290  550    0   13 
  61  613    0    0    0    0    0    0   17  248    0  946 2390 3300  290  610  110  134  200   45   12    0   62  290  550    0   13 
  61  615    0    0    0    0    0    0   16  246    0  957 2400 3300  290  610  110  129  200   45   12    0   60  290  550    0   13 
  61  616    0    0    0    0    0    0   15  253    0  962 2409 3301  290  610  110  124  200   10   41    0   58  290  550    0   13 
  33  618    0    0    0    0    0    0   14  258   34  968 2419 3301  290  415   90  120  200   10   41   22   56  290  550    0   13 
  30  620    0    0    0    0    0    0   13  263   42  974 2429 3301  290  376   90  120  200   10   41   14   54  290  550    0   13 
  28  621    0    0    0    0    0    0   12  266   50  979 2422 3302  290  338   90  120  200   10   41    6   52  290  550    0   13 
  26  623    0    0    0    0    0    0   11  268   64  985 2415 3302  290  300   90  120  200   10   41    0   50  290  550    0   13 
  23  625    0    0    0    0    0    0   10  271   64  991 2408 3303  290  262   90  120  200   10   41    0   50  290  550    0   13 
  21  626    0    0    0    0    0    0    9  275   64  996 2401 3303  290  224   90  120  200   10   41    0   50  290  550    0   13 
  19  628    0    0    0    0    0    0    8  278   64 1002 2394 3303  290  186   90  120  200   10   41    0   50  290  550    0   13 
  16  629    0    0    0    0    0    0    7  283   64 1007 2387 3304  290  148   90  120  200   10   41    0   50  290  550    0   13 
  14  631    0    0    0    0    0    0    6  287   64 1013 2380 3304  290  110   90  120  200   10   41    0   50  290  550    0   13 
  11  633    0    0    0    0    0    0    5  293   64 1019 2373 3304  290  110   90  120  200   10   41    0   50  290  550    0   13 
   9  634    0    0    0    0    0    0    4  299   64 1024 2366 3305  290  110   90  120  200   10   41    0   50  290  550    0   13 
   7  636    0    0    0    0    0    0    3  306   64 1030 2359 3305  290  110   90  120  200   10   41    0   50  290  550    0   13 
   4  638    0    0    0    0    0    0    2  314   64 1036 2352 3306  290  110   90  120  200   10   41    0   50  290  550    0   13 
   2  639    0    0    0    0    0    0    1  323   64 1041 2345 3306  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  641    0    0    0    0    0    0    0  331   64 1047 2338 3306  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  642    0    0    0    0    0    0    0  341   64 1052 2331 3307  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  644    0    0    0    0    0    0    0  350   64 1058 2324 3307  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  646    0    0    0    0    0    0    0  359   64 1064 2317 3307  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  647    0    0    0    0    0    0    0  368   64 1069 2310 3308  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  649    0    0    0    0    0    0    0  377   64 1075 2303 3308  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  651    0    0    0    0    0    0    0  386   64 1081 2296 3309  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  652    0    0    0    0    0    0    0  394   64 1086 2289 3309  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  654    0    0    0    0    0    0    0  402   64 1092 2282 3309  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  655    0    0    0    0    0    0    0  410   64 1097 2275 3310  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  657    0    0    0    0    0    0    0  417   64 1103 2268 3310  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  659    0    0    0    0    0    0    0  424   64 1109 2261 3310  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  660    0    0    0    0    0    0    0  431   64 1114 2307 3311  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  662    0    0    0    0    0    0    0  438   64 1120 2354 3311  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  664    0    0    0    0    0    0    0  443   64 1126 2401 3312  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  646    0    0    0    0    0    0    0  448   64 1100 2448 3328  290  110   90  120  200   10   41    0   50  290  550    0   13 
   0  628    0    0    0    0    0    0    0  454   64 1074 2495 3345  290  108   90  123  200   10   41    0   50  290  550    0   13 
   0  610    0    0    0    0    0    0    0  459   64 1048 2542 3362  290  106   90  126  200   30   17    0   50  290  550    0   13 
   0  593    0    0    0    0    0    0    0  463   63 1023 2589 3379  290  104   90  129  200   30   17    0   50  290  550    0   13 
   0  575    0    0    0    0    0    0    0  467   63  997 2636 3395  290  103   90  133  200   30   17    0   50  290  550    0   13 
   0  557    0    0    0    0    0    0    0  471   63  971 2682 3412  290  101   90  136  200   30   17    0   50  290  550    0   13 
   0  539    0    0    0    0    0    0    0  474   63  959 2743 3426  370   99   90  139  200   30   17    0   50  290  870    0   13 
   3  532    0    0    0    0    0    0    1  477   63  948 2774 3432  370   98   90  143  200   30   17    0   50  290  870    0   13 
   6  524    0    0    0    0    0    0    2  480   63  936 2805 3438  370   96   90  146  200   30   17    0   50  290  870    0   13 
   9  516    0    0    0    0    0    0    3  483   63  924 2836 3444  370   94   90  149  200   30   17    0   50  290  870    0   13 
   1  509    0    0    0    0    0    0    5  486   63  913 2867 3450  370   93   90  153  200   30   17    0   50  290  870    0   13 
   4  501    0    0    0    0    0    0    6  487   63  901 2898 3456  370   91   90  156  200   30   17    0   48  290  870    0   13 
   7  494    0    0    0    0    0    0    7  490   62  890 2929 3462  370   90   90  160  200   30   17    0   46  290  870    0   13 
  10  494    0    0    0    0    0    0    8  492   61  890 2929 3462  370   90   90  160  200   30   17    0   44  290  870    0   13 
  14  494    0    0    0    0    0    0   10  493   61  890 2929 3462  370   90   90  160  200   30   17   10   42  290  870    0   13 
  17  494    0    0    0    0    0    0   11  495   60  890 2929 3462  370   90   90  160  200   30   17   20   40  290  870    0   13 
  20  494    0    0    0    0    0    0   12  497   59  890 2929 3462  370   97   90  160  200   30   17   30   38  290  870    0   13 
  23  494    0    0    0    0    0    0   13  498   59  890 2929 3462  370  105   90  160  200   30   17   40   36  290  870    0   13 
  27  494    0    0    0    0    0    0   15  500   58  890 2929 3462  370  112   90  160  200   30   17   50   34  290  870    0   13 
  30  494    0    0    0    0    0    0   16  501   58  890 2929 3462  370  120   90  160  200   30   17   60   32  290  870    0   13 
  33  494    0    0    0    0    0    0   17  502   57  890 2929 3462  370  128   90  160  200   30   17   70   30  290  870    0   13 
  36  494    0    0    0    0    0    0   18  503   56  890 2929 3462  370  135   90  160  200   30   17   80   30  290  870    0   13 
  40  494    0    0    0    0    0    0   20  504   56  890 2929 3462  370  143   90  160  200   30   17   90   30  290  870    0   13 
   9  494    0    0    0    0    0    0   20  500    0  890 2929 3462  290   90   90  160  200    0   72   10   32  290  550    0   13 
   9  490    0    0    0    0    0    0   15  495    0  948 2956 3312  290   90   90  160  200    0   72   20   34  290  550    0   13 
   8  490    0    0    0    0    0    0   10  490    0  948 2956 3312  290   90   90  160  200    0   72   30   36  290  550    0   13 
   7  490    0    0    0    0    0    0    5  484    0  948 2956 3312  290   90   90  160  200    0   72   40   38  290  550    0   13 
   6  490    0    0    0    0    0    0    0  477    0  948 2956 3312  290   90   90  160  200    0   72   50   40  290  550    0   13 
   6  490    0    0    0    0    0    0    0  471    0  948 2956 3312  290   90   90  160  200    0   72   60   42  290  550    0   13 
   5  490    0    0    0    0    0    0    0  465    0  948 2956 3312  290   90   90  160  200    0   72   70   44  290  550    0   13 
   4  490    0    0    0    0    0    0    0  460    0  948 2956 3312  290   90   90  160  200    0   72   80   46  290  550    0   13 
   3  490    0    0    0    0    0    0    0  455    0  948 2956 3312  290   90   90  160  200    0   72   90   48  290  550    0   13 
   3  490    0    0    0    0    0    0    0  449    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
   2  490    0    0    0    0    0    0    0  445    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
   1  490    0    0    0    0    0    0    0  441    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
   0  490    0    0    0    0    0    0    0  438    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
   0  490    0    0    0    0    0    0    0  434    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
   0  490    0    0    0    0    0    0    0  431    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
   0  490    0    0    0    0    0    0    0  428    0  948 2956 3312  290   90   90  160  200    0   72   90   50  290  550    0   13 
